date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-05-01,10.6,7.1,7.44,4.3,,,100,87.1,85,70,6.5,5,4.8,3.1,29,16.08,18.5,8,54,22,99.1,98.81,98.88,98.65,97.04,96.75,96.83,96.61,24100,23700,21700,19300,,,,,10.6,0,2.4,0.4,0,2.8,2.8,0,,6:10:00,1682935800,6.17,20:20:00,1682986800,20.33,14.17,2,3,9,10,4,4,,,,,,7,6.8,6,5,,,,
2023-04-30,11.3,9.15,8.94,6.6,,,100,97,92.5,85,10.9,8.7,8.4,6,23,13.17,11.5,0,33,28,100.25,99.58,99.72,99.2,98.16,97.51,97.65,97.14,24100,17558.3,14450,4800,,,,,9.1,0,3.9,1.9,0,12.8,12.8,0,,6:12:00,1682849520,6.2,20:19:00,1682900340,20.32,14.12,1,1,11,11,6,6,,,,,,8,7.3,5.5,3,,,,
2023-04-29,10.3,8,8.35,6.4,,,100,100,100,100,10.2,8,8.3,6.4,24,16.62,16,8,44,9,101.18,100.63,100.73,100.28,99.08,98.54,98.64,98.19,24100,12979.2,13250,2400,,,,,9.7,0,3.4,1.4,0,3.4,3.4,0,,6:13:00,1682763180,6.22,20:17:00,1682813820,20.28,14.07,2,4,13,13,10,10,,,,,,8,7.2,6,4,,,,
2023-04-28,12.6,9.58,9.65,6.7,,,100,77.2,73.5,47,11.2,5.4,4,-3.2,39,16.25,23,7,53,10,101.87,101.56,101.57,101.26,99.75,99.46,99.46,99.16,24100,18558.3,15250,6400,,,,,8.3,0,4.7,2.6,0,9.8,9.8,0,,6:15:00,1682676900,6.25,20:16:00,1682727360,20.27,14.02,6,6,13,13,8,8,,,,,,8,6.4,4,0,,,,
2023-04-27,12.4,6.71,6.25,0.1,,,100,63.2,69,38,1.3,-0.5,-0.9,-3.1,17,10.71,10.5,4,27,14,102.44,102.21,102.17,101.9,100.3,100.08,100.04,99.78,24100,24100,24100,24100,,,,,11.8,0,1.2,0,0,0,0,0,,6:16:00,1682590560,6.27,20:15:00,1682640900,20.25,13.98,6,6,12,12,5,6,,,,,,5,1.3,2.5,0,,,,
2023-04-26,9.1,5.17,4.84,0.6,,,100,73.8,75.5,51,1.9,0.5,0.2,-1.4,17,10.17,8.5,0,,,102.36,102.28,102.28,102.19,100.22,100.14,100.14,100.06,24100,24100,24100,24100,,,,,13.2,0,0,0,0,0.4,0.4,0,,6:18:00,1682504280,6.3,20:14:00,1682554440,20.23,13.93,5,5,11,12,0,2,,,,,,8,4.6,4.5,1,,,,
2023-04-25,11.3,6.37,6.45,1.6,,,99,63.7,68,37,3.6,-0.7,-0.6,-4.7,34,16.79,19.5,5,46,26,102.22,102.11,102.13,102.04,100.09,99.98,100,99.91,24100,24100,24100,24100,,,,,11.6,0,1.4,0,0,0,0,0,,6:19:00,1682417940,6.32,20:13:00,1682467980,20.22,13.9,5,6,11,11,1,3,,,,,,8,6.1,5,2,,,,
2023-04-24,9.4,5.51,6.1,2.8,,,100,71.6,72.5,45,4.2,0.3,0.4,-3.3,26,13.54,15,4,39,29,102.13,101.9,101.93,101.74,99.99,99.78,99.81,99.62,24100,23766.7,20100,16100,,,,,11.9,0,1.1,0,0,0,0,0,,6:21:00,1682331660,6.35,20:11:00,1682381460,20.18,13.83,3,3,8,8,2,3,,,,,,8,7.3,6.5,5,,,,
2023-04-23,8.3,6.41,5.95,3.6,,,100,75.4,75.5,51,7,2,2.5,-1.9,20,14.29,13.5,7,32,25,101.8,101.43,101.41,101.02,99.68,99.32,99.3,98.92,24100,24100,24100,24100,,,,,12.1,0,1,0,0,0.2,0.2,0,,6:22:00,1682245320,6.37,20:10:00,1682295000,20.17,13.8,5,5,10,10,2,3,,,,,,8,7,4.5,1,,,,
2023-04-22,11.4,9.03,8.9,6.4,,,100,94.6,88,76,10.2,8.2,8.2,6.1,27,15.04,13.5,0,34,28,101.28,100.72,100.76,100.23,99.19,98.63,98.67,98.15,24100,16879.2,15250,6400,,,,,9.1,0,3.9,1.9,0,23.4,23.4,0,,6:24:00,1682159040,6.4,20:09:00,1682208540,20.15,13.75,3,3,13,13,3,3,,,,,,8,7.8,7,6,,,,
2023-04-21,20.6,11.68,14,7.4,,,100,64.2,72,44,11.9,4.7,4.8,-2.2,27,14.79,17,7,39,29,101.78,101.32,101.4,101.03,99.67,99.22,99.31,98.95,24100,23500,20100,16100,,,,,4,0,9,7,4,3.4,3.4,0,,6:25:00,1682072700,6.42,20:08:00,1682122080,20.13,13.72,5,8,20,20,8,8,,,,,,8,6.4,6,4,,,,
2023-04-20,10.4,6.83,6.85,3.3,,,96,60.5,69,42,2.7,-0.8,-0.2,-3.1,25,17.83,17.5,10,40,7,102.52,102.19,102.12,101.72,100.38,100.06,99.99,99.6,24100,23900,21700,19300,,,,,11.2,0,1.8,0,0,0.4,0.4,0,,6:27:00,1681986420,6.45,20:07:00,1682035620,20.12,13.67,5,6,10,11,6,6,,,,,,8,6.7,5.5,3,,,,
2023-04-19,9.6,4.54,5.2,0.8,,,80,61,63.5,47,-0.3,-2.5,-3.2,-6.1,34,20.71,20,6,49,27,102.36,101.93,101.89,101.41,100.22,99.79,99.75,99.28,24100,24100,24100,24100,,,,,12.8,0,0.2,0,0,0,0,0,,6:29:00,1681900140,6.48,20:06:00,1681949160,20.1,13.62,7,7,12,12,4,4,,,,,,8,7.5,7,6,,,,
2023-04-18,5.7,2.95,3.1,0.5,,,86,73.1,74.5,63,1.1,-1.4,-0.9,-2.9,37,28,26.5,16,64,28,101.35,100.66,100.72,100.09,99.22,98.54,98.61,97.99,24100,23900,21700,19300,,,,,14.9,0,0,0,0,0.6,0.2,0.4,,6:30:00,1681813800,6.5,20:04:00,1681862640,20.07,13.57,4,5,6,6,-1,0,,,,,,8,7.4,6,4,,,,
2023-04-17,9.3,6.32,5.8,2.3,,,100,77.8,80.5,61,9.6,2.6,4.8,0,35,23.12,24.5,14,53,22,100.31,100.14,100.16,100.02,98.25,98.07,98.1,97.94,24100,23433.3,20100,16100,,,,,12.2,0,0.8,0,0,1.2,1.2,0,,6:32:00,1681727520,6.53,20:03:00,1681776180,20.05,13.52,4,5,10,10,2,2,,,,,,8,7.3,5,2,,,,
2023-04-16,24.5,17.32,16.95,9.4,25,,100,61.8,71.5,43,15.4,9.4,10.6,5.8,30,13.83,16.5,3,58,25,100.92,100.47,100.38,99.83,98.87,98.42,98.34,97.8,24100,23500,21700,19300,,,,,1.1,0,11.9,9.9,7,2.8,2.8,0,,6:34:00,1681641240,6.57,20:02:00,1681689720,20.03,13.47,8,8,23,23,7,7,,,,,,8,3.5,4,0,,,,
2023-04-15,24.1,18.65,18.35,12.6,,,63,45.7,45.5,28,8.5,6.5,6.5,4.6,16,8.08,8,0,,,101.12,100.97,100.94,100.76,99.05,98.91,98.88,98.71,24100,24100,24100,24100,,,,,0,0.4,13.3,11.3,8.3,0,0,0,,6:35:00,1681554900,6.58,20:01:00,1681603260,20.02,13.43,8,8,24,24,11,11,,,,,,7,4.6,3.5,0,,,,
2023-04-14,26.9,20.26,20,13.1,26,,60,41.8,43,26,8.5,6.3,6.8,5.2,20,10,10,0,32,15,101.22,101.06,101.08,100.94,99.16,99.01,99.02,98.88,24100,24100,24100,24100,,,,,0,2,15,13,10,0,0,0,,6:37:00,1681468620,6.62,20:00:00,1681516800,20,13.38,7,7,26,26,11,12,,,,,,5,1.7,2.5,0,,,,
2023-04-13,29.4,21.3,21.4,13.4,30,,69,45.7,48.5,28,12.2,8.5,9.5,6.8,31,19.12,19,7,42,28,101.08,100.94,100.94,100.8,99.04,98.9,98.9,98.76,24100,24100,24100,24100,,,,,0,3.4,16.4,14.4,11.4,0,0,0,,6:39:00,1681382340,6.65,19:58:00,1681430280,19.97,13.32,7,8,29,30,10,13,,,,,,1,0.2,0.5,0,,,,
2023-04-12,26.7,19.63,19.3,11.9,27,,63,47,47.5,32,10,7.7,7.7,5.3,43,20.58,24.5,6,58,25,101.41,101.08,101.09,100.77,99.34,99.02,99.03,98.72,24100,24100,24100,24100,,,,,0,1.3,14.3,12.3,9.3,0,0,0,,6:40:00,1681296000,6.67,19:57:00,1681343820,19.95,13.28,8,8,25,26,10,13,,,,,,7,2.7,3.5,0,,,,
2023-04-11,23.8,15.97,15.8,7.8,,,52,41,42,32,6.9,2.6,2.3,-2.3,49,27.5,28,7,68,26,102.31,101.74,101.83,101.36,100.21,99.65,99.74,99.28,24100,23700,21700,19300,,,,,2.2,0,10.8,8.8,5.8,0,0,0,,6:42:00,1681209720,6.7,19:56:00,1681257360,19.93,13.23,6,6,20,23,7,7,,,,,,8,5.7,4,0,,,,
2023-04-10,20.3,11.68,11,1.7,,,73,47.7,51,29,2,0.2,-0.2,-2.5,23,12.83,13.5,4,38,25,103.11,102.81,102.74,102.38,100.96,100.68,100.61,100.27,24100,24100,24100,24100,,,,,7,0,6,4,1,0,0,0,,6:44:00,1681123440,6.73,19:55:00,1681170900,19.92,13.18,6,6,18,18,5,5,,,,,,7,1.8,3.5,0,,,,
2023-04-09,10.6,4.84,4.8,-1,,-4,99,60.9,63.5,28,-0.3,-2.9,-4.4,-8.5,16,8.54,8,0,,,103.61,103.36,103.36,103.11,101.44,101.2,101.2,100.96,24100,24100,24100,24100,,,,,13.2,0,0,0,0,0,0,0,,6:46:00,1681037160,6.77,19:54:00,1681084440,19.9,13.13,5,5,10,10,0,0,,,,,,8,1,4,0,,,,
2023-04-08,6.4,1.71,1.25,-3.9,,-8,74,51.6,52.5,31,-2,-7.8,-6.4,-10.8,24,9.71,12,0,,,103.67,103.42,103.42,103.16,101.49,101.24,101.24,100.99,24100,24033.3,23300,22500,,,,,16.8,0,0,0,0,0,0,0,,6:47:00,1680950820,6.78,19:52:00,1680997920,19.87,13.08,5,6,7,8,-4,-4,,,,,,8,3.7,4,0,,,,
2023-04-07,6.5,2.53,2.25,-2,,-7,84,52.4,60.5,37,-2.1,-6.6,-5.5,-8.8,38,23.67,26,14,54,30,103.44,103.18,103.03,102.63,101.26,101.02,100.88,100.49,24100,24100,24100,24100,,,,,15.8,0,0,0,0,0,0,0,,6:49:00,1680864540,6.82,19:51:00,1680911460,19.85,13.03,6,6,7,7,-6,-5,,,,,,4,1.7,2,0,,,,
2023-04-06,14.5,8.67,9.05,3.6,,,100,61.5,68,36,14.5,1.2,5,-4.5,43,25.92,28,13,55,27,102.61,102.05,101.88,101.15,100.47,99.93,99.76,99.05,24100,24100,24100,24100,,,,,8.9,0,4,2,0,0,0,0,,6:51:00,1680778260,6.85,19:50:00,1680825000,19.83,12.98,7,7,11,11,0,0,,,,,,8,5.5,4,0,,,,
2023-04-05,15,5.33,8.94,2.9,,,100,87.8,79,58,9.4,3.2,3.7,-2,37,17.38,20,3,62,10,102.01,101.35,101.51,101.02,99.89,99.23,99.4,98.91,24100,15754.2,13050,2000,,,,,9.1,0,3.9,1.9,0,24.4,24.4,0,,6:53:00,1680691980,6.88,19:49:00,1680738540,19.82,12.93,3,3,15,15,5,7,,,,,,8,7.5,6,4,,,,
2023-04-04,10.9,8.36,8.19,5.5,,,100,79,78.5,57,9.2,4.6,4.2,-0.8,39,15.12,19.5,0,54,10,102.16,101.74,101.75,101.33,100.04,99.63,99.64,99.23,24100,18579.2,14050,4000,,,,,9.8,0,3.2,1.2,0,1.8,1.8,0,,6:54:00,1680605640,6.9,19:48:00,1680652080,19.8,12.9,4,4,10,13,6,6,,,,,,8,7.5,7,6,,,,
2023-04-03,14.1,7.67,7.35,0.6,,,74,50.7,53,32,3.4,-2.4,-1.1,-5.6,40,14.96,20,0,55,27,101.49,101.14,101.14,100.8,99.35,99.02,99.02,98.69,24100,24100,24100,24100,,,,,10.7,0,2.4,0.4,0,0,0,0,,6:56:00,1680519360,6.93,19:46:00,1680565560,19.77,12.83,5,6,14,14,4,4,,,,,,8,6.2,4.5,1,,,,
2023-04-02,3.6,-0.42,-0.59,-4.8,,-11,66,45.4,49,32,-4.4,-11.1,-9.8,-15.2,26,14.62,15,4,44,35,102.28,101.93,101.83,101.37,100.12,99.78,99.69,99.25,24100,24100,24100,24100,,,,,18.6,0,0,0,0,0,0,0,,6:58:00,1680433080,6.97,19:45:00,1680479100,19.75,12.78,5,5,4,4,1,1,,,,,,8,2.4,4,0,,,,
2023-04-01,14.6,6.75,6.19,-2.2,,-8,100,75.9,73.5,47,8.7,2.3,-1,-10.7,50,28.54,29,8,74,31,101.16,99.69,100.16,99.16,99.05,97.61,98.07,97.09,24100,18979.2,12450,800,,,,,11.8,0,1.2,0,0,17.2,17.2,0,,7:00:00,1680346800,7,19:44:00,1680392640,19.73,12.73,4,4,12,16,-6,-5,,,,,,8,5.6,4,0,,,,
2023-03-31,4.9,2.62,2.5,0.1,,-2,100,87.1,80.5,61,4.4,0.5,-1.2,-6.7,17,9.79,10.5,4,30,13,102.37,101.41,101.34,100.3,100.21,99.28,99.2,98.19,24100,12595.8,12850,1600,,,,,15.5,0,0,0,0,11.2,11.2,0,,7:01:00,1680260460,7.02,19:43:00,1680306180,19.72,12.7,1,1,7,7,6,8,,,,,,8,7.5,6,4,,,,
2023-03-30,4.2,-1.23,-1.5,-7.2,,-12,77,59.3,57,37,-5.2,-8.5,-7.8,-10.4,18,12.92,11.5,5,37,23,102.91,102.68,102.66,102.4,100.73,100.51,100.49,100.24,24100,24100,24100,24100,,,,,19.5,0,0,0,0,0,0,0,0,7:03:00,1680174180,7.05,19:42:00,1680219720,19.7,12.65,4,4,5,6,-3,-1,,,,,,7,2.5,3.5,0,,,,
2023-03-29,9.1,1.27,1.4,-6.3,,-11,100,66.2,71,42,3.5,-4.6,-3.2,-9.9,49,24.75,28,7,73,31,102.45,101.85,101.88,101.32,100.3,99.71,99.75,99.19,24100,22495.8,14450,4800,,,,,16.6,0,0,0,0,1.8,0.8,1,0,7:05:00,1680087900,7.08,19:40:00,1680133200,19.67,12.58,4,4,7,8,-8,-8,,,,,,8,3.5,4,0,,,,
2023-03-28,6.4,3.44,3.6,0.8,,,100,79.4,81,62,2,0,-0.6,-3.2,18,10.96,10.5,3,,,102.3,102.19,102.19,102.09,100.15,100.05,100.05,99.95,24100,24100,24100,24100,,,,,14.4,0,0,0,0,0,0,0,,7:07:00,1680001620,7.12,19:38:00,1680046680,19.63,12.52,2,3,6,7,-1,-1,,,,,,8,5.6,4,0,,,,
2023-03-27,4.4,2.88,2.95,1.5,,,100,89.7,79.5,59,2.7,1.2,-0.2,-3.2,19,9.75,11,3,,,102.17,101.82,101.88,101.58,100.02,99.68,99.74,99.46,24100,21629.2,15250,6400,,,,,15.1,0,0,0,0,1.8,,,,7:09:00,1679915340,7.15,19:37:00,1679960220,19.62,12.47,3,3,4,4,-2,1,,,,,,8,7.6,5.5,3,,,,
2023-03-26,9.6,5.17,5.65,1.7,,,79,59.2,60,41,-1.3,-2.4,-2.6,-3.9,48,28.96,26.5,5,67,26,101.71,101.19,100.95,100.2,99.58,99.07,98.83,98.09,24100,23500,16900,9700,,,,,12.3,0,0.6,0,0,,,,,7:11:00,1679829060,7.18,19:36:00,1679873760,19.6,12.42,4,4,8,10,1,2,,,,,,8,3.9,4,0,,,,
2023-03-25,9.1,3.2,5,0.9,,,100,87.4,80.5,61,7.4,1.1,1.4,-4.5,62,27.75,35.5,9,81,21,101.72,100.26,100.54,99.36,99.58,98.16,98.43,97.28,24100,16808.3,14050,4000,,,,,13,0,0,0,0,19.6,19.6,0,,7:12:00,1679742720,7.2,19:34:00,1679787240,19.57,12.37,3,3,7,7,1,1,,,,,,8,7.8,7,6,,,,
2023-03-24,6,1.44,2.2,-1.6,,-6,87,64.1,65,43,-3.4,-4.9,-5,-6.6,18,11.29,11.5,5,32,2,101.98,101.85,101.83,101.68,99.83,99.71,99.69,99.54,24100,24100,24100,24100,,,,,15.8,0,0,0,0,0,0,0,,7:14:00,1679656440,7.23,19:33:00,1679700780,19.55,12.32,6,6,7,7,-1,0,,,,,,8,6.5,4.5,1,,,,
2023-03-23,8.6,4.62,3.25,-2.1,,-5,100,88.9,81.5,63,7.8,2.8,1.8,-4.1,29,14.58,14.5,0,41,32,101.63,101.17,101.24,100.85,99.5,99.06,99.12,98.75,24100,15787.5,12650,1200,,,,,14.8,0,0,0,0,6.8,6.8,0,,7:16:00,1679570160,7.27,19:32:00,1679614320,19.53,12.27,2,2,7,9,-3,-3,,,,,,8,6.4,4.5,1,,,,
2023-03-22,6.3,3.99,3.55,0.8,,,92,76.8,77,62,3.9,0.2,0.4,-3.1,15,10.08,10.5,6,,,102.7,102.19,102.12,101.55,100.56,100.06,99.99,99.43,24100,23900,21700,19300,,,,,14.4,0,0,0,0,0,0,0,0,7:18:00,1679483880,7.3,19:31:00,1679527860,19.52,12.22,3,5,8,8,6,7,,,,,,8,7.3,5.5,3,,,,
2023-03-21,10,5.96,6.3,2.6,,,64,54.4,53,42,-1.3,-2.6,-2.9,-4.5,19,12.17,11,3,36,21,102.71,102.46,102.38,102.05,100.57,100.32,100.24,99.92,24100,24100,24100,24100,,,,,11.7,0,1.3,0,0,0,0,0,0,7:20:00,1679397600,7.33,19:30:00,1679441400,19.5,12.17,4,5,7,9,1,1,,,,,,8,6.6,4.5,1,,,,
2023-03-20,7.2,2.23,2.15,-2.9,,-9,65,52.5,53,41,-3,-6.7,-6.1,-9.2,40,24.67,28,16,53,25,102.09,101.98,101.97,101.85,99.94,99.83,99.82,99.7,24100,24100,24100,24100,,,,,15.8,0,0,0,0,0,0,0,1,7:21:00,1679311260,7.35,19:28:00,1679354880,19.47,12.12,5,5,6,7,1,1,,,,,,8,3.2,4,0,,,,
2023-03-19,1,-3.37,-3.55,-8.1,,-16,93,63.2,71,49,-6.1,-9.6,-9.6,-13.1,45,30,31.5,18,60,27,101.86,101.61,101.46,101.06,99.69,99.45,99.3,98.91,24100,22008.3,12650,1200,,,,,21.6,0,0,0,0,0,0,0,2,7:23:00,1679224980,7.38,19:27:00,1679268420,19.45,12.07,2,4,1,1,-4,-3,,,,,,8,4,4,0,,,,
2023-03-18,1.2,-2.27,-2.7,-6.6,,-14,90,65.4,66.5,43,-3.5,-8.1,-9.6,-15.6,47,27.96,29,11,69,25,101.11,100.76,100.86,100.61,98.96,98.63,98.72,98.49,24100,20108.3,13050,2000,,,,,20.7,0,0,0,0,2,0,2,1,7:25:00,1679138700,7.42,19:26:00,1679181960,19.43,12.02,1,3,-1,0,-7,-6,,,,,,8,6.6,5.5,3,,,,
2023-03-17,8.2,4.24,4.14,0.1,,,100,88,79.5,59,8.1,2.2,1.1,-5.9,49,24.29,29.5,10,63,27,100.67,99.99,100.02,99.38,98.57,97.9,97.94,97.3,24100,17362.5,14450,4800,,,,,13.9,0,0,0,0,5.6,5.6,0,4,7:27:00,1679052420,7.45,19:25:00,1679095500,19.42,11.97,1,2,8,9,-4,-3,,,,,,8,7.8,7.5,7,,,,
2023-03-16,9.7,4.97,5,0.3,,,92,52.8,62.5,33,2.7,-4.3,-1.9,-6.4,21,11.46,12.5,4,31,20,101.88,101.38,101.34,100.81,99.74,99.26,99.22,98.7,24100,23166.7,16900,9700,,,,,13,0,0,0,0,3.2,3.2,0,6,7:29:00,1678966140,7.48,19:23:00,1679008980,19.38,11.9,4,5,5,10,2,2,,,,,,8,6.8,5.5,3,,,,
2023-03-15,4.7,-0.68,-0.44,-5.6,,-14,62,49.8,45.5,29,-5.2,-10.3,-9,-12.8,35,21.79,22.5,10,47,34,102.4,102.16,102.19,101.97,100.23,99.99,100.03,99.82,24100,24100,24100,24100,,,,,18.4,0,0,0,0,0,0,0,12,7:30:00,1678879800,7.5,19:22:00,1678922520,19.37,11.87,4,5,5,6,-2,-2,,,,,,8,1.9,4,0,,,,
2023-03-14,-1,-3.36,-3.3,-5.6,,-15,90,72.8,76.5,63,-4.8,-7.6,-7,-9.1,48,35,34,20,67,32,102,101.61,101.65,101.3,99.83,99.45,99.49,99.15,24100,23766.7,20100,16100,,,,,21.3,0,0,0,0,0,0,0,14,7:32:00,1678793520,7.53,19:21:00,1678836060,19.35,11.82,2,4,-1,-1,-6,-5,,,,,,8,5.3,4,0,,,,
2023-03-13,0.8,-1.45,-1.35,-3.5,,-10,100,91.1,85.5,71,0,-2.8,-2.6,-5.3,25,14.67,16,7,38,32,101.38,101.25,101.27,101.17,99.23,99.11,99.13,99.03,24100,14004.2,14050,4000,,,,,19.4,0,0,0,0,2.2,0,2.2,15,7:34:00,1678707240,7.57,19:20:00,1678749600,19.33,11.77,2,2,2,2,-6,-4,,,,,,8,7.8,7,6,,,,
2023-03-12,-0.2,-2.59,-2.85,-5.5,,-11,100,81.4,83,66,-1.1,-5.5,-5,-8.8,15,9.7,9.5,4,,,101.92,101.63,101.62,101.33,99.75,99.48,99.47,99.18,24100,17843.5,13650,3200,,,,,20.9,0,0,0,0,3,0,4.4,10,7:36:00,1678620960,7.6,19:19:00,1678663140,19.32,11.72,2,4,0,0,-1,-1,,,,,,8,7.7,6,4,,,,
2023-03-11,-0.6,-2.52,-3.05,-5.5,,-10,93,68.8,75.5,58,-3.4,-7.6,-6.2,-9,25,16.67,15,5,34,36,102.01,101.76,101.69,101.37,99.84,99.6,99.53,99.22,24100,23362.5,15250,6400,,,,,21.1,0,0,0,0,0.4,0,0.4,14,6:38:00,1678534680,6.63,18:17:00,1678576620,18.28,11.65,4,4,1,1,-7,-5,,,,,,8,6.1,4.5,1,,,,
2023-03-10,0,-1.48,-1.25,-2.5,,-10,100,90.2,85,70,-1.5,-3,-3.3,-5.1,37,21.33,22,7,47,1,102.32,101.53,101.69,101.05,100.16,99.39,99.54,98.91,24100,13545.8,12350,600,,,,,19.2,0,0,0,0,7.2,0,9.6,5,6:39:00,1678448340,6.65,18:16:00,1678490160,18.27,11.62,1,2,-1,0,-5,-4,,,,,,8,6.8,4.5,1,,,,
2023-03-09,2.8,-0.97,-0.5,-3.8,,-10,88,66.2,71.5,55,-4.1,-6.6,-6.4,-8.7,26,18.92,17,8,37,36,103.01,102.81,102.68,102.35,100.83,100.63,100.51,100.19,24100,24100,24100,24100,,,,,18.5,0,0,0,0,0,0,0,7,6:41:00,1678362060,6.68,18:15:00,1678403700,18.25,11.57,4,4,2,3,-2,-2,,,,,,8,1.7,4,0,,,,
2023-03-08,0.9,-1,-1.15,-3.2,,-11,70,57.7,59,48,-6.1,-8.4,-8.3,-10.6,37,26.29,27,17,53,35,103.22,103.08,103.07,102.92,101.04,100.9,100.89,100.75,24100,24100,24100,24100,,,,,19.1,0,0,0,0,0,0,0,9,6:43:00,1678275780,6.72,18:14:00,1678317240,18.23,11.52,4,4,3,3,-5,-4,,,,,,2,0.6,1,0,,,,
2023-03-07,1.8,-0.33,-0.49,-2.8,,-11,54,45.8,44,34,-8.4,-10.8,-10.8,-13.1,49,34.21,33.5,18,67,1,102.89,102.35,102.3,101.71,100.72,100.19,100.14,99.57,24100,24100,24100,24100,,,,,18.5,0,0,0,0,0,0,0,11,6:45:00,1678189500,6.75,18:12:00,1678230720,18.2,11.45,3,3,2,3,-5,-5,,,,,,8,2.1,4,0,,,,
2023-03-06,3.2,0.32,-0.54,-4.3,,-8,100,74.2,75,50,-1.4,-4.1,-4.3,-7.3,19,8.92,11.5,4,31,1,102.73,102.27,102.21,101.69,100.57,100.12,100.06,99.55,24100,24100,24100,24100,,,,,18.5,0,0,0,0,0,0,0,15,6:46:00,1678103160,6.77,18:11:00,1678144260,18.18,11.42,3,4,2,2,-4,-3,,,,,,8,6.8,5,2,,,,
2023-03-05,5,2.12,1.3,-2.4,,-4,100,82.5,82,64,1.7,-0.7,-0.5,-2.7,26,14.42,14.5,3,41,31,102.65,102.19,102.14,101.63,100.49,100.04,99.99,99.5,24100,21566.7,16900,9700,,,,,16.7,0,0,0,0,0.6,0.2,0.4,15,6:48:00,1678016880,6.8,18:10:00,1678057800,18.17,11.37,3,3,6,7,-3,-3,,,,,,8,4.8,4,0,,,,
2023-03-04,5.8,1.18,2.15,-1.5,,-9,100,85.2,82.5,65,0.2,-1.2,-1.3,-2.8,36,21.88,19.5,3,58,6,101.66,100.75,100.49,99.32,99.51,98.62,98.37,97.22,24100,16800,12650,1200,,,,,15.8,0,0,0,0,6,0,6,28,6:50:00,1677930600,6.83,18:09:00,1677971340,18.15,11.32,4,4,2,2,-1,0,,,,,,8,4.2,4,0,,,,
2023-03-03,0.4,-1.3,-2.5,-5.4,,-9,100,91.2,86,72,0.3,-2.6,-2.9,-6,36,21.21,20.5,5,63,6,101.79,101.03,100.62,99.45,99.64,98.9,98.49,97.35,24100,18391.7,12550,1000,,,,,20.5,0,0,0,0,18.6,0,18.6,6,6:51:00,1677844260,6.85,18:07:00,1677884820,18.12,11.27,3,3,1,1,-1,0,,,,,,8,6,4.5,1,,,,
2023-03-02,3.8,0.76,0.64,-2.5,,-7,92,77.8,76,60,-1.6,-2.8,-2.8,-4,26,18.38,19.5,13,36,33,101.66,101.1,101.14,100.63,99.52,98.97,99.01,98.51,24100,24100,24100,24100,,,,,17.4,0,0,0,0,0,0,0,,6:53:00,1677757980,6.88,18:06:00,1677798360,18.1,11.22,2,2,5,5,-6,-5,,,,,,8,6.4,5,2,,,,
2023-03-01,2.9,0.66,0.44,-2,,-5,100,86,85.5,71,0.8,-1.5,-1.4,-3.5,24,14.17,12,0,40,8,101.83,101.26,101.28,100.72,99.68,99.13,99.14,98.6,24100,24100,24100,24100,,,,,17.6,0,0,0,0,0,0,0,10,6:55:00,1677671700,6.92,18:05:00,1677711900,18.08,11.17,2,2,2,3,-2,0,,,,,,8,7.3,6.5,5,,,,
2023-02-28,1.7,0.45,0.25,-1.2,,-6,100,82.2,81.5,63,0.4,-2.4,-2.2,-4.9,41,21.08,24.5,8,58,29,101.74,100.6,100.61,99.48,99.59,98.47,98.48,97.37,24100,18275,15250,6400,,,,,17.8,0,0,0,0,1.6,0.8,0.8,13,6:57:00,1677585420,6.95,18:03:00,1677625380,18.05,11.1,2,2,4,4,-5,-3,,,,,,8,6.8,4,0,,,,
2023-02-27,-0.1,-3.29,-3.95,-7.8,,-12,100,79.4,80.5,61,-0.5,-6.6,-6.6,-12.7,38,21.42,21.5,5,56,6,101.69,100.84,100.62,99.55,99.53,98.69,98.49,97.44,24100,17241.7,12450,800,,,,,21.9,0,0,0,0,7.4,2,5.4,10,6:58:00,1677499080,6.97,18:02:00,1677538920,18.03,11.07,3,3,-1,-1,-1,1,,,,,,8,5,4,0,,,,
